NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
FLJ35773	null	FLJ35773	-	0.2681709
OR12D2	null	OR12D2	olfactory receptor, family 12, subfamily D, member 2	0.2680963
FAHD2A	null	FAHD2A	fumarylacetoacetate hydrolase domain containing 2A	0.26807314
LOC348808	null	LOC348808	-	0.26776078
LOC647065	null	LOC647065	-	0.26773506
RPL10	null	RPL10	ribosomal protein L10	0.26771456
ZNF440	null	ZNF440	zinc finger protein 440	0.26770768
UBE2S /// LOC651816	null	null	null	0.2673841
SPRR2G	null	SPRR2G	small proline-rich protein 2G	0.2669719
FNDC3A	null	FNDC3A	fibronectin type III domain containing 3A	0.26680258
GUCA1B	null	GUCA1B	guanylate cyclase activator 1B (retina)	0.26672676
MAP3K5	null	MAP3K5	mitogen-activated protein kinase kinase kinase 5	0.2666712
C1QDC2	null	C1QDC2	C1q domain containing 2	0.26645687
UTS2R	null	UTS2R	urotensin 2 receptor	0.26598802
GRIN2C	null	GRIN2C	glutamate receptor, ionotropic, N-methyl D-aspartate 2C	0.2659392
SMU1	null	SMU1	smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans)	0.26591858
ARAF	null	ARAF	v-raf murine sarcoma 3611 viral oncogene homolog	0.2658544
RPL35	null	RPL35	ribosomal protein L35	0.26583198
FBXL14	null	FBXL14	F-box and leucine-rich repeat protein 14	0.26568878
KCNJ13	null	KCNJ13	potassium inwardly-rectifying channel, subfamily J, member 13	0.26565287
TMEM14B	null	TMEM14B	transmembrane protein 14B	0.26561838
PRKAG1	null	PRKAG1	protein kinase, AMP-activated, gamma 1 non-catalytic subunit	0.26561004
WBSCR1	null	WBSCR1	Williams-Beuren syndrome chromosome region 1	0.26560727
POLR2L	null	POLR2L	polymerase (RNA) II (DNA directed) polypeptide L, 7.6kDa	0.2654989
HEXIM1	null	HEXIM1	hexamethylene bis-acetamide inducible 1	0.26537332
DCBLD2	null	DCBLD2	discoidin, CUB and LCCL domain containing 2	0.26525176
CATSPER1	null	CATSPER1	cation channel, sperm associated 1	0.26520506
MGC15885	null	MGC15885	-	0.26517132
LOC401098	null	LOC401098	-	0.26506016
HP	null	HP	haptoglobin	0.26505253
FLJ37673	null	FLJ37673	-	0.2649341
C2ORF34	null	C2ORF34	chromosome 2 open reading frame 34	0.26478866
CCDC85B	null	CCDC85B	coiled-coil domain containing 85B	0.26475894
RNF169	null	RNF169	ring finger protein 169	0.26470834
EPHB4	null	EPHB4	EPH receptor B4	0.26470175
FLJ20323	null	FLJ20323	-	0.26466826
HCG22	null	HCG22	HLA complex group 22	0.26463088
STK38	null	STK38	serine/threonine kinase 38	0.26433504
C8ORF53	null	C8ORF53	chromosome 8 open reading frame 53	0.2642909
DEADC1	null	DEADC1	deaminase domain containing 1	0.26420456
TCL1A	null	TCL1A	T-cell leukemia/lymphoma 1A	0.2640587
C6ORF165	null	C6ORF165	chromosome 6 open reading frame 165	0.2639887
TMEM55A	null	TMEM55A	transmembrane protein 55A	0.2636916
COG8	null	COG8	component of oligomeric golgi complex 8	0.26366547
YES1	null	YES1	v-yes-1 Yamaguchi sarcoma viral oncogene homolog 1	0.26362124
PLCXD3	null	PLCXD3	phosphatidylinositol-specific phospholipase C, X domain containing 3	0.2635489
FLJ44379	null	FLJ44379	-	0.26353067
UROS	null	UROS	uroporphyrinogen III synthase (congenital erythropoietic porphyria)	0.26348642
PPIH	null	PPIH	peptidylprolyl isomerase H (cyclophilin H)	0.2632806
IGSF6	null	IGSF6	immunoglobulin superfamily, member 6	0.26316664
MORN2	null	MORN2	MORN repeat containing 2	0.2631313
ATP6V0C	null	ATP6V0C	ATPase, H+ transporting, lysosomal 16kDa, V0 subunit c	0.26311633
GPR101	null	GPR101	G protein-coupled receptor 101	0.26307255
FEZ2	null	FEZ2	fasciculation and elongation protein zeta 2 (zygin II)	0.26306453
PPP2R4	null	PPP2R4	protein phosphatase 2A, regulatory subunit B' (PR 53)	0.26290742
MYCL1	null	MYCL1	v-myc myelocytomatosis viral oncogene homolog 1, lung carcinoma derived (avian)	0.26283562
TREM2	null	TREM2	triggering receptor expressed on myeloid cells 2	0.2627374
CLK4	null	CLK4	CDC-like kinase 4	0.26258782
LOC402779	null	LOC402779	-	0.26254976
STARD4	null	STARD4	START domain containing 4, sterol regulated	0.2625125
MYT2	null	MYT2	myelin transcription factor 2	0.26246113
POLR3B	null	POLR3B	polymerase (RNA) III (DNA directed) polypeptide B	0.26210865
FAM22A /// FAM22B //	null	null	null	0.26195315
IL9R /// LOC645582 /	null	null	null	0.2617811
C6ORF151	null	C6ORF151	chromosome 6 open reading frame 151	0.26176304
C1ORF128	null	C1ORF128	chromosome 1 open reading frame 128	0.26175603
PREPL	null	PREPL	prolyl endopeptidase-like	0.2616642
CAP2	null	CAP2	CAP, adenylate cyclase-associated protein, 2 (yeast)	0.26153773
GPR173	null	GPR173	G protein-coupled receptor 173	0.26145837
COG5	null	COG5	component of oligomeric golgi complex 5	0.26145646
FAM104A	null	FAM104A	family with sequence similarity 104, member A	0.26130515
ZNF33B	null	ZNF33B	zinc finger protein 33B	0.26125008
VN1R2	null	VN1R2	vomeronasal 1 receptor 2	0.26122937
NTSR1	null	NTSR1	neurotensin receptor 1 (high affinity)	0.26120266
IL17RE	null	IL17RE	interleukin 17 receptor E	0.26107264
PARL	null	PARL	presenilin associated, rhomboid-like	0.26100624
PRTG	null	PRTG	protogenin homolog (Gallus gallus)	0.26099432
C14ORF100	null	C14ORF100	chromosome 14 open reading frame 100	0.26099378
C9ORF36	null	C9ORF36	chromosome 9 open reading frame 36	0.260812
ATP6V1F	null	ATP6V1F	ATPase, H+ transporting, lysosomal 14kDa, V1 subunit F	0.26065812
MPPED1	null	MPPED1	metallophosphoesterase domain containing 1	0.26057097
ANKS1A	null	ANKS1A	ankyrin repeat and sterile alpha motif domain containing 1A	0.2605589
CCDC131	null	CCDC131	coiled-coil domain containing 131	0.26055703
PDIA5	null	PDIA5	protein disulfide isomerase family A, member 5	0.2605301
TENR	null	TENR	-	0.26045695
DFFA	null	DFFA	DNA fragmentation factor, 45kDa, alpha polypeptide	0.260419
FAM50A	null	FAM50A	family with sequence similarity 50, member A	0.2604172
UPK1A	null	UPK1A	uroplakin 1A	0.2602221
RNF167	null	RNF167	ring finger protein 167	0.2601398
SETX	null	SETX	senataxin	0.26006144
DEFB126	null	DEFB126	defensin, beta 126	0.26002443
CDYL	null	CDYL	chromodomain protein, Y-like	0.2598888
RIN3	null	RIN3	Ras and Rab interactor 3	0.25987545
DMRTA1	null	DMRTA1	DMRT-like family A1	0.25971857
SCAMP1	null	SCAMP1	secretory carrier membrane protein 1	0.25950092
TMEM43	null	TMEM43	transmembrane protein 43	0.25949088
TIE1	null	TIE1	tyrosine kinase with immunoglobulin-like and EGF-like domains 1	0.25937083
ZNF565	null	ZNF565	zinc finger protein 565	0.2593287
SDHB	null	SDHB	succinate dehydrogenase complex, subunit B, iron sulfur (Ip)	0.25932163
HMBOX1	null	HMBOX1	homeobox containing 1	0.25891507
LOC389641	null	LOC389641	-	0.25869608
CX62	null	CX62	-	0.25848773
DRD3	null	DRD3	dopamine receptor D3	0.25848207
ELA2	null	ELA2	elastase 2, neutrophil	0.2583853
SNX8	null	SNX8	sorting nexin 8	0.2582536
LOC646951	null	LOC646951	-	0.25811386
LOC285812	null	LOC285812	-	0.25803277
CLIC2	null	CLIC2	chloride intracellular channel 2	0.25799945
USP2	null	USP2	ubiquitin specific peptidase 2	0.2578385
HOXA10	null	HOXA10	homeobox A10	0.25776508
KIAA0528	null	KIAA0528	KIAA0528	0.25762442
ZNF607 /// LOC653484	null	null	null	0.2574854
IQCC	null	IQCC	IQ motif containing C	0.2574313
CEP290	null	CEP290	centrosomal protein 290kDa	0.2573805
GAL3ST2	null	GAL3ST2	galactose-3-O-sulfotransferase 2	0.2573444
GPATC4	null	GPATC4	G patch domain containing 4	0.2570616
DENND4B	null	DENND4B	DENN/MADD domain containing 4B	0.25699723
ZCWPW1	null	ZCWPW1	zinc finger, CW type with PWWP domain 1	0.25687987
NDEL1	null	NDEL1	nudE nuclear distribution gene E homolog like 1 (A. nidulans)	0.25682834
SNX17	null	SNX17	sorting nexin 17	0.25664344
RHOBTB2	null	RHOBTB2	Rho-related BTB domain containing 2	0.25657108
MYH2	null	MYH2	myosin, heavy chain 2, skeletal muscle, adult	0.25655407
DHX32	null	DHX32	DEAH (Asp-Glu-Ala-His) box polypeptide 32	0.25646812
GYS2	null	GYS2	glycogen synthase 2 (liver)	0.2563753
RUNX1T1	null	RUNX1T1	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)	0.25631946
RDH14	null	RDH14	retinol dehydrogenase 14 (all-trans/9-cis/11-cis)	0.25580683
C11ORF38	null	C11ORF38	chromosome 11 open reading frame 38	0.25573036
LEFTY2	null	LEFTY2	left-right determination factor 2	0.25559026
LOC643693	null	null	null	0.2554589
ITGB5	null	ITGB5	integrin, beta 5	0.2554245
HNRPK	null	HNRPK	heterogeneous nuclear ribonucleoprotein K	0.25534397
SNRPB	null	SNRPB	small nuclear ribonucleoprotein polypeptides B and B1	0.25534222
TTTY10	null	TTTY10	testis-specific transcript, Y-linked 10	0.2552934
TMEM32	null	TMEM32	transmembrane protein 32	0.25528204
NKIRAS1	null	NKIRAS1	NFKB inhibitor interacting Ras-like 1	0.2552452
C9ORF5	null	C9ORF5	chromosome 9 open reading frame 5	0.2551708
KRTAP9-8	null	KRTAP9-8	keratin associated protein 9-8	0.25512287
FDFT1	null	FDFT1	farnesyl-diphosphate farnesyltransferase 1	0.25511572
INADL	null	INADL	InaD-like (Drosophila)	0.25509337
C9ORF119	null	C9ORF119	chromosome 9 open reading frame 119	0.25507227
CACYBP	null	CACYBP	calcyclin binding protein	0.25505176
STX11	null	STX11	syntaxin 11	0.25486168
RPSA /// LOC387867 /	null	null	null	0.2548287
C21ORF91	null	C21ORF91	chromosome 21 open reading frame 91	0.25467563
PAPD5	null	PAPD5	PAP associated domain containing 5	0.25445154
LOC145786	null	LOC145786	-	0.25440997
UBE2O	null	UBE2O	ubiquitin-conjugating enzyme E2O	0.2543744
FERD3L	null	FERD3L	Fer3-like (Drosophila)	0.25422782
RPP21	null	RPP21	ribonuclease P 21kDa subunit	0.25419864
MS4A4A	null	MS4A4A	membrane-spanning 4-domains, subfamily A, member 4	0.2539998
KY	null	KY	kyphoscoliosis peptidase	0.25375327
EIF2C1	null	EIF2C1	eukaryotic translation initiation factor 2C, 1	0.25367346
GADL1	null	GADL1	glutamate decarboxylase-like 1	0.25359002
SCOTIN	null	SCOTIN	-	0.2535777
CCDC48	null	CCDC48	coiled-coil domain containing 48	0.2533349
ABCB8	null	ABCB8	ATP-binding cassette, sub-family B (MDR/TAP), member 8	0.25330195
NSF	null	NSF	N-ethylmaleimide-sensitive factor	0.25328058
LOC51190	null	LOC51190	-	0.25324586
LOC645580	null	null	null	0.25322413
NFS1	null	NFS1	NFS1 nitrogen fixation 1 (S. cerevisiae)	0.25314206
SLAMF1	null	SLAMF1	signaling lymphocytic activation molecule family member 1	0.25312752
TCEB2	null	TCEB2	transcription elongation factor B (SIII), polypeptide 2 (18kDa, elongin B)	0.25310713
TAAR9	null	TAAR9	trace amine associated receptor 9	0.25302768
P4HA2	null	P4HA2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide II	0.25277013
AKAP12	null	AKAP12	A kinase (PRKA) anchor protein (gravin) 12	0.25273022
BET3L	null	BET3L	BET3 like (S. cerevisiae)	0.2522084
CDC25C	null	CDC25C	cell division cycle 25C	0.2521628
GEM	null	GEM	GTP binding protein overexpressed in skeletal muscle	0.2520042
ST7L	null	ST7L	suppression of tumorigenicity 7 like	0.25193858
TSG101	null	TSG101	tumor susceptibility gene 101	0.25191265
FLJ32575	null	FLJ32575	-	0.25181302
FLJ31713	null	FLJ31713	-	0.25167492
CD7	null	CD7	CD7 molecule	0.25155044
PPA1	null	PPA1	pyrophosphatase (inorganic) 1	0.2514854
GTF2I	null	GTF2I	general transcription factor II, i	0.25148296
METTL5	null	METTL5	methyltransferase like 5	0.2514644
VPS13A	null	VPS13A	vacuolar protein sorting 13 homolog A (S. cerevisiae)	0.25117007
FLJ42289	null	FLJ42289	-	0.2511491
C1ORF52	null	C1ORF52	chromosome 1 open reading frame 52	0.25113672
C21ORF90	null	C21ORF90	chromosome 21 open reading frame 90	0.25113407
TPT1	null	TPT1	tumor protein, translationally-controlled 1	0.2510507
MAD2L1BP	null	MAD2L1BP	MAD2L1 binding protein	0.25093177
LOC284648	null	LOC284648	-	0.25091153
PARN	null	PARN	poly(A)-specific ribonuclease (deadenylation nuclease)	0.25086188
FTS	null	FTS	fused toes homolog (mouse)	0.25083593
C2ORF38	null	C2ORF38	chromosome 2 open reading frame 38	0.25075483
ZXDA /// ZXDB	null	null	null	0.25065872
CRIP3	null	CRIP3	cysteine-rich protein 3	0.25055024
SAMSN1	null	SAMSN1	SAM domain, SH3 domain and nuclear localisation signals, 1	0.2504343
TSKS	null	TSKS	-	0.25042546
SPAG9	null	SPAG9	sperm associated antigen 9	0.25040317
DDOST	null	DDOST	dolichyl-diphosphooligosaccharide-protein glycosyltransferase	0.250381
C1ORF117	null	C1ORF117	chromosome 1 open reading frame 117	0.25029373
CCR6	null	CCR6	chemokine (C-C motif) receptor 6	0.2502783
HSP90AA1	null	HSP90AA1	heat shock protein 90kDa alpha (cytosolic), class A member 1	0.25027302
TFDP1	null	TFDP1	transcription factor Dp-1	0.2501314
VN1R4	null	VN1R4	vomeronasal 1 receptor 4	0.2500622
ATRNL1	null	ATRNL1	attractin-like 1	0.2499885
PMS1	null	PMS1	PMS1 postmeiotic segregation increased 1 (S. cerevisiae)	0.2499665
DCTN2	null	DCTN2	dynactin 2 (p50)	0.2499613
PIK3AP1	null	PIK3AP1	phosphoinositide-3-kinase adaptor protein 1	0.2499536
FAM46C	null	FAM46C	family with sequence similarity 46, member C	0.24986953
PCNA	null	PCNA	proliferating cell nuclear antigen	0.2498224
THRAP3	null	THRAP3	thyroid hormone receptor associated protein 3	0.24981993
YBX1	null	YBX1	Y box binding protein 1	0.24981017
KCND3	null	KCND3	potassium voltage-gated channel, Shal-related subfamily, member 3	0.24964549
WFDC11	null	WFDC11	WAP four-disulfide core domain 11	0.24963026
FAM11A /// LOC653169	null	null	null	0.24947783
LOC440087	null	LOC440087	-	0.24927348
CSTB	null	CSTB	cystatin B (stefin B)	0.2492398
LRRC47	null	LRRC47	leucine rich repeat containing 47	0.24908678
ZNF215	null	ZNF215	zinc finger protein 215	0.24907945
LOC644005 /// LOC650	null	null	null	0.2490695
PRAM1	null	PRAM1	PML-RARA regulated adaptor molecule 1	0.24898782
MYEF2	null	MYEF2	myelin expression factor 2	0.24894415
LOC283485	null	LOC283485	-	0.24865803
LOR	null	LOR	loricrin	0.24864313
LOC644719 /// LOC651	null	null	null	0.2486123
RPL7A /// RPL7AP8 //	null	null	null	0.2486037
LOC219690	null	LOC219690	-	0.24848437
C3ORF22	null	C3ORF22	chromosome 3 open reading frame 22	0.24845786
TNNT2	null	TNNT2	troponin T type 2 (cardiac)	0.2484568
ETF1	null	ETF1	eukaryotic translation termination factor 1	0.24838935
ANKRD9	null	ANKRD9	ankyrin repeat domain 9	0.24829902
LOC196913	null	LOC196913	-	0.24822278
FOXRED1	null	FOXRED1	FAD-dependent oxidoreductase domain containing 1	0.24818382
MT3	null	MT3	metallothionein 3 (growth inhibitory factor (neurotrophic))	0.24818085
AASS	null	AASS	aminoadipate-semialdehyde synthase	0.24805732
PHF14	null	PHF14	PHD finger protein 14	0.24803908
LOC222967 /// LOC285	null	null	null	0.24791363
CXYORF10	null	CXYORF10	chromosome X and Y open reading frame 10	0.24761373
C21ORF51	null	C21ORF51	chromosome 21 open reading frame 51	0.24758984
SNTG2	null	SNTG2	syntrophin, gamma 2	0.24758963
C15ORF5	null	C15ORF5	chromosome 15 open reading frame 5	0.24753506
CYP2C8	null	CYP2C8	cytochrome P450, family 2, subfamily C, polypeptide 8	0.24740483
MYH14	null	MYH14	myosin, heavy chain 14	0.24731685
SRRM2	null	SRRM2	serine/arginine repetitive matrix 2	0.24724315
RAD23A	null	RAD23A	RAD23 homolog A (S. cerevisiae)	0.24716608
NOMO3	null	NOMO3	NODAL modulator 3	0.24715628
FAM36A	null	FAM36A	family with sequence similarity 36, member A	0.24712458
CHRNB3	null	CHRNB3	cholinergic receptor, nicotinic, beta 3	0.24712244
KIAA0020	null	KIAA0020	KIAA0020	0.24705312
THTPA	null	THTPA	thiamine triphosphatase	0.24704121
ZNF585A	null	ZNF585A	zinc finger protein 585A	0.24692523
PGEA1	null	PGEA1	PKD2 interactor, golgi and endoplasmic reticulum associated 1	0.24688497
LOC440600	null	LOC440600	-	0.24678968
GPR78	null	GPR78	G protein-coupled receptor 78	0.24668634
HHLA2	null	HHLA2	HERV-H LTR-associating 2	0.24659584
ZNF292	null	ZNF292	zinc finger protein 292	0.24656083
MAGI1	null	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1	0.24635929
COX5B	null	COX5B	cytochrome c oxidase subunit Vb	0.24619131
LOC285194	null	LOC285194	-	0.24616478
CCDC24	null	CCDC24	coiled-coil domain containing 24	0.2460875
SUV39H1	null	SUV39H1	suppressor of variegation 3-9 homolog 1 (Drosophila)	0.24608399
ZNHIT4	null	ZNHIT4	zinc finger, HIT type 4	0.2460537
EIF2B4	null	EIF2B4	eukaryotic translation initiation factor 2B, subunit 4 delta, 67kDa	0.24604838
HOXD10	null	HOXD10	homeobox D10	0.24584645
SAFB	null	SAFB	scaffold attachment factor B	0.24584523
AEBP2	null	AEBP2	AE binding protein 2	0.24574977
LOC645380	null	null	null	0.24572656
ZNF446	null	ZNF446	zinc finger protein 446	0.24564916
CHAF1A	null	CHAF1A	chromatin assembly factor 1, subunit A (p150)	0.24532992
OR7E140P /// LOC3896	null	null	null	0.24514617
RPL21 /// LOC653156	null	null	null	0.24497531
ATG10	null	ATG10	ATG10 autophagy related 10 homolog (S. cerevisiae)	0.24466343
TRERF1	null	TRERF1	transcriptional regulating factor 1	0.24463673
SLITRK3	null	SLITRK3	SLIT and NTRK-like family, member 3	0.24458781
PRO1621	null	PRO1621	-	0.24429442
POLL	null	POLL	polymerase (DNA directed), lambda	0.24426301
LOC125150	null	null	null	0.24424486
NDUFA4	null	NDUFA4	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4, 9kDa	0.24418795
APEH	null	APEH	N-acylaminoacyl-peptide hydrolase	0.24351317
NPHP4	null	NPHP4	nephronophthisis 4	0.24351166
ARPC4	null	ARPC4	actin related protein 2/3 complex, subunit 4, 20kDa	0.2434779
ZC3H11A	null	ZC3H11A	zinc finger CCCH-type containing 11A	0.24334335
CEP164	null	CEP164	centrosomal protein 164kDa	0.2432359
ELA3B	null	ELA3B	elastase 3B, pancreatic	0.2431966
C20ORF32	null	C20ORF32	chromosome 20 open reading frame 32	0.24311928
FKBP9	null	FKBP9	FK506 binding protein 9, 63 kDa	0.24307461
ADAMTSL1	null	ADAMTSL1	ADAMTS-like 1	0.24299492
LY6G6E	null	LY6G6E	lymphocyte antigen 6 complex, locus G6E	0.24288902
GDF9	null	GDF9	growth differentiation factor 9	0.24271342
SYNGAP1	null	SYNGAP1	synaptic Ras GTPase activating protein 1 homolog (rat)	0.24270418
C9ORF148	null	C9ORF148	chromosome 9 open reading frame 148	0.24259385
HLA-DQB1	null	HLA-DQB1	major histocompatibility complex, class II, DQ beta 1	0.24255212
HSSUCCDH	null	HSSUCCDH	-	0.24249554
CCDC72	null	CCDC72	coiled-coil domain containing 72	0.24222635
RPL14	null	RPL14	ribosomal protein L14	0.24219035
FAM82A	null	FAM82A	family with sequence similarity 82, member A	0.24216242
FUT9	null	FUT9	fucosyltransferase 9 (alpha (1,3) fucosyltransferase)	0.24199572
FAM89B	null	FAM89B	family with sequence similarity 89, member B	0.24194212
ZNF576	null	ZNF576	zinc finger protein 576	0.24176727
TRPV3	null	TRPV3	transient receptor potential cation channel, subfamily V, member 3	0.24168642
YME1L1	null	YME1L1	YME1-like 1 (S. cerevisiae)	0.24167155
ZNF92	null	ZNF92	zinc finger protein 92	0.24154279
LOC144920	null	LOC144920	-	0.2415243
FLJ39534	null	FLJ39534	-	0.24110702
FOXR1	null	FOXR1	forkhead box R1	0.24107906
RP5-860F19.3	null	RP5-860F19.3	-	0.24103273
USP26	null	USP26	ubiquitin specific peptidase 26	0.240853
C5AR1	null	C5AR1	complement component 5a receptor 1	0.24054924
HYAL2	null	HYAL2	hyaluronoglucosaminidase 2	0.24053779
TIMM23	null	TIMM23	translocase of inner mitochondrial membrane 23 homolog (yeast)	0.2403362
DHX16	null	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16	0.2402128
PRF1	null	PRF1	perforin 1 (pore forming protein)	0.24010092
HCCS	null	HCCS	holocytochrome c synthase (cytochrome c heme-lyase)	0.24007
LOC284352	null	LOC284352	-	0.24003196
ZMYND15	null	ZMYND15	zinc finger, MYND-type containing 15	0.23980379
FLJ13769	null	FLJ13769	-	0.23969722
PSMB7	null	PSMB7	proteasome (prosome, macropain) subunit, beta type, 7	0.23947242
TRIM62	null	TRIM62	tripartite motif-containing 62	0.23934537
RAB40A	null	RAB40A	RAB40A, member RAS oncogene family	0.23934045
MOBP	null	MOBP	myelin-associated oligodendrocyte basic protein	0.23926063
NUDT22	null	NUDT22	nudix (nucleoside diphosphate linked moiety X)-type motif 22	0.23914385
RNF168	null	RNF168	ring finger protein 168	0.23904097
FLJ36208	null	FLJ36208	-	0.23895535
APOBEC3B	null	APOBEC3B	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3B	0.23889372
STAC3	null	STAC3	SH3 and cysteine rich domain 3	0.23888253
CRNKL1	null	CRNKL1	Crn, crooked neck-like 1 (Drosophila)	0.2388664
ABHD9	null	ABHD9	abhydrolase domain containing 9	0.23874883
LOC644139	null	LOC644139	-	0.2386143
KIAA0125	null	KIAA0125	KIAA0125	0.23843049
PANX3	null	PANX3	pannexin 3	0.23834564
POU4F3	null	POU4F3	POU domain, class 4, transcription factor 3	0.23833072
LOC645801 /// LOC650	null	null	null	0.23791261
MLLT10	null	MLLT10	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10	0.23767263
ATP5C1	null	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	0.23760965
POM121 /// LOC340318	null	null	null	0.23752522
C10ORF22	null	C10ORF22	chromosome 10 open reading frame 22	0.23748495
PDCD6	null	PDCD6	programmed cell death 6	0.23747665
ZNF536	null	ZNF536	zinc finger protein 536	0.23738521
OPA3	null	OPA3	optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia)	0.2372605
AMICA1	null	AMICA1	adhesion molecule, interacts with CXADR antigen 1	0.23724481
PTPRK	null	PTPRK	protein tyrosine phosphatase, receptor type, K	0.23712142
ALDH16A1	null	ALDH16A1	aldehyde dehydrogenase 16 family, member A1	0.23707172
