NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
TA-NFKBH	null	TA-NFKBH	-	0.1384697
IWS1	null	IWS1	IWS1 homolog (S. cerevisiae)	0.13842435
KLF17	null	KLF17	Kruppel-like factor 17	0.13837406
ATF5	null	ATF5	activating transcription factor 5	0.1383592
IL23A	null	IL23A	interleukin 23, alpha subunit p19	0.13812628
SAR1B	null	SAR1B	SAR1 gene homolog B (S. cerevisiae)	0.13808513
SYNE1	null	SYNE1	spectrin repeat containing, nuclear envelope 1	0.13786608
C17ORF62	null	C17ORF62	chromosome 17 open reading frame 62	0.13755322
GABARAPL2	null	GABARAPL2	GABA(A) receptor-associated protein-like 2	0.13726471
ODF3	null	ODF3	outer dense fiber of sperm tails 3	0.13724972
ATG4B	null	ATG4B	ATG4 autophagy related 4 homolog B (S. cerevisiae)	0.13723269
CTDSP1	null	CTDSP1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1	0.1371504
LOC284898	null	LOC284898	-	0.13708699
SQLE	null	SQLE	squalene epoxidase	0.13702863
CHRDL2	null	CHRDL2	chordin-like 2	0.13673241
TERF2IP	null	TERF2IP	telomeric repeat binding factor 2, interacting protein	0.13669682
KRT40	null	KRT40	keratin 40	0.13667417
DDO	null	DDO	D-aspartate oxidase	0.13612337
C10ORF12	null	C10ORF12	chromosome 10 open reading frame 12	0.13610424
FLJ38717	null	FLJ38717	-	0.13579424
ZIM2	null	ZIM2	zinc finger, imprinted 2	0.13556668
RAD51L1	null	RAD51L1	RAD51-like 1 (S. cerevisiae)	0.13535856
STX1B2	null	STX1B2	syntaxin 1B2	0.13532545
SCAMP4	null	SCAMP4	secretory carrier membrane protein 4	0.13511676
KIAA0484	null	KIAA0484	-	0.13506818
HD	null	HD	huntingtin (Huntington disease)	0.1348844
FAM119A	null	FAM119A	family with sequence similarity 119, member A	0.13464157
BACH2	null	BACH2	BTB and CNC homology 1, basic leucine zipper transcription factor 2	0.13456859
LOC284578	null	LOC284578	-	0.13447778
NBR2	null	NBR2	neighbor of BRCA1 gene 2	0.13438573
LOC643749	null	LOC643749	-	0.13438027
HCG12	null	HCG12	HLA complex group 12	0.13409977
NCOA4	null	NCOA4	nuclear receptor coactivator 4	0.13396603
TARDBP	null	TARDBP	TAR DNA binding protein	0.13381381
RPS27A	null	RPS27A	ribosomal protein S27a	0.13334115
DRAM	null	DRAM	-	0.13302733
GSTM2	null	GSTM2	glutathione S-transferase M2 (muscle)	0.13302495
DNAJC1	null	DNAJC1	DnaJ (Hsp40) homolog, subfamily C, member 1	0.13299738
CCNJ	null	CCNJ	cyclin J	0.13274063
GRIN3A	null	GRIN3A	glutamate receptor, ionotropic, N-methyl-D-aspartate 3A	0.13249837
RFPL1	null	RFPL1	ret finger protein-like 1	0.13248707
IVD	null	IVD	isovaleryl Coenzyme A dehydrogenase	0.13208751
ARL17P1	null	ARL17P1	ADP-ribosylation factor-like 17 pseudogene 1	0.13204166
CRYZL1	null	CRYZL1	crystallin, zeta (quinone reductase)-like 1	0.13187216
MAP6	null	MAP6	microtubule-associated protein 6	0.1314941
SCML2	null	SCML2	sex comb on midleg-like 2 (Drosophila)	0.13139944
OR51B4	null	OR51B4	olfactory receptor, family 51, subfamily B, member 4	0.13120064
PCDHGB4 /// PCDHGA8	null	null	null	0.13117233
PRSS22	null	PRSS22	protease, serine, 22	0.13067126
IKBKG	null	IKBKG	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma	0.13064143
LOC644424	null	null	null	0.13063589
SEPT2	null	SEPT2	septin 2	0.13057937
UBXD8	null	UBXD8	UBX domain containing 8	0.13043597
FBXO3	null	FBXO3	F-box protein 3	0.13043346
DDB1	null	DDB1	damage-specific DNA binding protein 1, 127kDa	0.13041925
SLITRK3	null	SLITRK3	SLIT and NTRK-like family, member 3	0.1303844
RFTN2	null	RFTN2	raftlin family member 2	0.13027622
MRPS26	null	MRPS26	mitochondrial ribosomal protein S26	0.13020715
C16ORF35	null	C16ORF35	chromosome 16 open reading frame 35	0.13006192
PLK1 /// RPL37A	null	null	null	0.1300322
RDH11	null	RDH11	retinol dehydrogenase 11 (all-trans/9-cis/11-cis)	0.12998626
GPHA2	null	GPHA2	glycoprotein hormone alpha 2	0.12974282
DHRS3	null	DHRS3	dehydrogenase/reductase (SDR family) member 3	0.12956098
CG030	null	CG030	-	0.12944359
C20ORF11	null	C20ORF11	chromosome 20 open reading frame 11	0.12919994
BRD9	null	BRD9	bromodomain containing 9	0.12885368
GNB1	null	GNB1	guanine nucleotide binding protein (G protein), beta polypeptide 1	0.12870905
DYRK1A	null	DYRK1A	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A	0.12850492
ZAR1	null	ZAR1	zygote arrest 1	0.12789541
KIAA1524	null	KIAA1524	KIAA1524	0.12757903
RPL15	null	RPL15	ribosomal protein L15	0.12756614
RAB10	null	RAB10	RAB10, member RAS oncogene family	0.12755077
MLL3 /// BAGE5 /// B	null	null	null	0.12749712
C7ORF31	null	C7ORF31	chromosome 7 open reading frame 31	0.12747476
SLFNL1	null	SLFNL1	schlafen-like 1	0.12730917
C18ORF2	null	C18ORF2	chromosome 18 open reading frame 2	0.12724659
SPON1	null	SPON1	spondin 1, extracellular matrix protein	0.12635952
PREPL	null	PREPL	prolyl endopeptidase-like	0.12619728
PRMT2	null	PRMT2	protein arginine methyltransferase 2	0.12589844
C15ORF39	null	C15ORF39	chromosome 15 open reading frame 39	0.12587994
GCS1	null	GCS1	-	0.12565035
CGB /// CGB5 /// CGB	null	null	null	0.12556249
LOC644773	null	LOC644773	-	0.12555037
DAXX	null	DAXX	death-associated protein 6	0.12549467
CTAGE1	null	CTAGE1	cutaneous T-cell lymphoma-associated antigen 1	0.12549286
ZFP95	null	ZFP95	zinc finger protein 95 homolog (mouse)	0.12534487
RSPRY1	null	RSPRY1	ring finger and SPRY domain containing 1	0.12473464
CACNG6	null	CACNG6	calcium channel, voltage-dependent, gamma subunit 6	0.124716334
PIGT	null	PIGT	phosphatidylinositol glycan anchor biosynthesis, class T	0.12455038
TMEM41B	null	TMEM41B	transmembrane protein 41B	0.12454391
DYRK4	null	DYRK4	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 4	0.12449957
PTPLAD1	null	PTPLAD1	protein tyrosine phosphatase-like A domain containing 1	0.124424614
CCDC97	null	CCDC97	coiled-coil domain containing 97	0.12434089
C6ORF35 /// LOC65304	null	null	null	0.12424592
DCTN4	null	DCTN4	dynactin 4 (p62)	0.12417799
LOC339977	null	LOC339977	-	0.123985544
TMEM162	null	TMEM162	transmembrane protein 162	0.12387863
APOBEC3G	null	APOBEC3G	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3G	0.122902445
BTBD12	null	BTBD12	BTB (POZ) domain containing 12	0.122854084
DKFZP434C153	null	DKFZP434C153	-	0.122420184
MGC10997	null	MGC10997	-	0.12240609
PTPN9	null	PTPN9	protein tyrosine phosphatase, non-receptor type 9	0.12208912
SFRS1	null	SFRS1	splicing factor, arginine/serine-rich 1 (splicing factor 2, alternate splicing factor)	0.12178621
SHROOM1	null	SHROOM1	shroom family member 1	0.121777624
FAM13A1OS	null	FAM13A1OS	family with sequence similarity 13, member A1 opposite strand	0.12171572
PIAS4	null	PIAS4	protein inhibitor of activated STAT, 4	0.12135047
WAS	null	WAS	Wiskott-Aldrich syndrome (eczema-thrombocytopenia)	0.121324055
ZNF708	null	ZNF708	zinc finger protein 708	0.12100922
VPS35	null	VPS35	vacuolar protein sorting 35 (yeast)	0.12091028
DDX50	null	DDX50	DEAD (Asp-Glu-Ala-Asp) box polypeptide 50	0.12081968
DLG1	null	DLG1	discs, large homolog 1 (Drosophila)	0.12062016
KIAA0363	null	KIAA0363	-	0.1205969
BRSK1	null	BRSK1	BR serine/threonine kinase 1	0.12036157
EIF3S1	null	EIF3S1	eukaryotic translation initiation factor 3, subunit 1 alpha, 35kDa	0.12034474
LOC283454	null	LOC283454	-	0.12009937
ECEL1	null	ECEL1	endothelin converting enzyme-like 1	0.1198318
MRFAP1L1	null	MRFAP1L1	Morf4 family associated protein 1-like 1	0.11977986
MAP3K11	null	MAP3K11	mitogen-activated protein kinase kinase kinase 11	0.11973455
KIAA1908	null	KIAA1908	-	0.1197254
UBQLN4	null	UBQLN4	ubiquilin 4	0.11970053
PLXNC1	null	PLXNC1	plexin C1	0.11967865
TMSB4X /// TMSL3	null	null	null	0.11934513
C2ORF34	null	C2ORF34	chromosome 2 open reading frame 34	0.11925518
TRAF5	null	TRAF5	TNF receptor-associated factor 5	0.11917756
ZNF498	null	ZNF498	zinc finger protein 498	0.11910893
HUWE1	null	HUWE1	HECT, UBA and WWE domain containing 1	0.11903454
DHTKD1	null	DHTKD1	dehydrogenase E1 and transketolase domain containing 1	0.118826374
CDK4	null	CDK4	cyclin-dependent kinase 4	0.11878602
STX12	null	STX12	syntaxin 12	0.118597336
LOC142937	null	LOC142937	-	0.11839689
NAGK	null	NAGK	N-acetylglucosamine kinase	0.118256345
LOC642455	null	null	null	0.117967166
DCLRE1C	null	DCLRE1C	DNA cross-link repair 1C (PSO2 homolog, S. cerevisiae)	0.117846146
LTBP4	null	LTBP4	latent transforming growth factor beta binding protein 4	0.11771899
THNSL1	null	THNSL1	threonine synthase-like 1 (bacterial)	0.11763525
ZBED3	null	ZBED3	zinc finger, BED-type containing 3	0.117494226
MTMR4	null	MTMR4	myotubularin related protein 4	0.11731727
CXORF18	null	CXORF18	chromosome X open reading frame 18	0.117181234
ZNF80	null	ZNF80	zinc finger protein 80	0.11716391
BCDIN3	null	BCDIN3	bin3, bicoid-interacting 3, homolog (Drosophila)	0.11685286
PHF21A	null	PHF21A	PHD finger protein 21A	0.11670562
LOC643788	null	null	null	0.11651737
ZNF620	null	ZNF620	zinc finger protein 620	0.116431996
MON2	null	MON2	MON2 homolog (S. cerevisiae)	0.11638693
KIAA1618	null	KIAA1618	KIAA1618	0.11626806
LOC338864	null	LOC338864	-	0.11623892
SGTA	null	SGTA	small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha	0.11619025
PHC3	null	PHC3	polyhomeotic homolog 3 (Drosophila)	0.11615911
EPB41	null	EPB41	erythrocyte membrane protein band 4.1 (elliptocytosis 1, RH-linked)	0.11586191
LOC285026	null	LOC285026	-	0.11583254
TMEM85	null	TMEM85	transmembrane protein 85	0.11583115
SLC4A4	null	SLC4A4	solute carrier family 4, sodium bicarbonate cotransporter, member 4	0.11573066
ZNF154	null	ZNF154	zinc finger protein 154	0.11550523
ERH	null	ERH	enhancer of rudimentary homolog (Drosophila)	0.115483746
KIAA1026	null	KIAA1026	-	0.11531719
CDCA5	null	CDCA5	cell division cycle associated 5	0.11524025
POLR2C	null	POLR2C	polymerase (RNA) II (DNA directed) polypeptide C, 33kDa	0.11510417
HVCN1	null	HVCN1	hydrogen voltage-gated channel 1	0.11488136
STK3	null	STK3	serine/threonine kinase 3 (STE20 homolog, yeast)	0.11484304
SRGAP3	null	SRGAP3	SLIT-ROBO Rho GTPase activating protein 3	0.11461931
NBPF14 /// NBPF1 ///	null	null	null	0.1145184
CRTAP	null	CRTAP	cartilage associated protein	0.11446057
DISC1 /// C1ORF136	null	null	null	0.1138108
LOC341651	null	LOC341651	-	0.11374942
CPT1A	null	CPT1A	carnitine palmitoyltransferase 1A (liver)	0.11354442
TTF2	null	TTF2	transcription termination factor, RNA polymerase II	0.11349941
CLOCK	null	CLOCK	clock homolog (mouse)	0.11334739
MPEG1	null	MPEG1	-	0.11323491
LOC641798 /// LOC646	null	null	null	0.11302494
NBPF15 /// NBPF10 //	null	null	null	0.11293309
CNOT1	null	CNOT1	CCR4-NOT transcription complex, subunit 1	0.1128557
SORCS3	null	SORCS3	sortilin-related VPS10 domain containing receptor 3	0.112742946
SFRS1 /// INTS8	null	null	null	0.11259722
C19ORF46	null	C19ORF46	chromosome 19 open reading frame 46	0.11209894
LOC643659 /// LOC649	null	null	null	0.11203463
LOC653784	null	LOC653784	-	0.11201948
C14ORF112	null	C14ORF112	chromosome 14 open reading frame 112	0.111832485
FAM126B	null	FAM126B	family with sequence similarity 126, member B	0.11182106
EGFL6	null	EGFL6	EGF-like-domain, multiple 6	0.11163765
HAAO	null	HAAO	3-hydroxyanthranilate 3,4-dioxygenase	0.11160913
MRFAP1	null	MRFAP1	Mof4 family associated protein 1	0.11130222
ZNF263	null	ZNF263	zinc finger protein 263	0.11103828
YOD1	null	YOD1	YOD1 OTU deubiquinating enzyme 1 homolog (S. cerevisiae)	0.110865876
BANF1	null	BANF1	barrier to autointegration factor 1	0.1107291
SLC13A5	null	SLC13A5	solute carrier family 13 (sodium-dependent citrate transporter), member 5	0.11052379
SEPT6	null	SEPT6	septin 6	0.11039207
METTL8	null	METTL8	methyltransferase like 8	0.11014824
SYT7	null	SYT7	synaptotagmin VII	0.110127494
C12ORF55	null	C12ORF55	chromosome 12 open reading frame 55	0.11008679
LOC390927	null	null	null	0.1099485
EIF2B1	null	EIF2B1	eukaryotic translation initiation factor 2B, subunit 1 alpha, 26kDa	0.109636605
SLC4A1AP	null	SLC4A1AP	solute carrier family 4 (anion exchanger), member 1, adaptor protein	0.10950435
LOC285527	null	null	null	0.1093689
PS1TP4	null	PS1TP4	-	0.10925023
UBE1L	null	UBE1L	ubiquitin-activating enzyme E1-like	0.10906074
NDUFC1	null	NDUFC1	NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1, 6kDa	0.10901489
HNRPH1	null	HNRPH1	heterogeneous nuclear ribonucleoprotein H1 (H)	0.108834095
BLM	null	BLM	Bloom syndrome	0.108721115
PCDHAC1	null	PCDHAC1	protocadherin alpha subfamily C, 1	0.10849049
OR2B3	null	OR2B3	olfactory receptor, family 2, subfamily B, member 3	0.108179815
FLJ40243	null	FLJ40243	-	0.1078261
C6ORF79	null	C6ORF79	chromosome 6 open reading frame 79	0.107698925
TOB2	null	TOB2	transducer of ERBB2, 2	0.10746842
PTPRS	null	PTPRS	protein tyrosine phosphatase, receptor type, S	0.10742889
HDGFL1	null	HDGFL1	hepatoma derived growth factor-like 1	0.107408695
THAP7	null	THAP7	THAP domain containing 7	0.10738079
TRIM46	null	TRIM46	tripartite motif-containing 46	0.10706291
HOXC8	null	HOXC8	homeobox C8	0.10695476
NRP1	null	NRP1	neuropilin 1	0.10671106
LOC153914	null	LOC153914	-	0.106699206
FLI1	null	FLI1	Friend leukemia virus integration 1	0.1066836
TTTY13	null	TTTY13	testis-specific transcript, Y-linked 13	0.106488384
LOC644421 /// LOC647	null	null	null	0.10641001
LRPPRC	null	LRPPRC	leucine-rich PPR-motif containing	0.10638454
SNFT	null	SNFT	-	0.10636313
SPCS2 /// LOC653566	null	null	null	0.10631102
C6ORF47	null	C6ORF47	chromosome 6 open reading frame 47	0.10600715
EXOC6	null	EXOC6	exocyst complex component 6	0.10583602
LOC646890	null	LOC646890	-	0.10527002
LOC402571	null	null	null	0.105190866
PVRL4	null	PVRL4	poliovirus receptor-related 4	0.10516613
TNFAIP6	null	TNFAIP6	tumor necrosis factor, alpha-induced protein 6	0.10504523
HNRPA1 /// LOC644245	null	null	null	0.1048952
CD8B	null	CD8B	CD8b molecule	0.10480901
SFRS9	null	SFRS9	splicing factor, arginine/serine-rich 9	0.10474691
BCL2L1	null	BCL2L1	BCL2-like 1	0.1046142
CCNK	null	CCNK	cyclin K	0.104362644
LOC647294 /// LOC652	null	null	null	0.10415553
WDR35	null	WDR35	WD repeat domain 35	0.10405006
KIF20A	null	KIF20A	kinesin family member 20A	0.10400267
MUTED	null	MUTED	muted homolog (mouse)	0.10370286
ZNF528	null	ZNF528	zinc finger protein 528	0.10360939
C21ORF55	null	C21ORF55	chromosome 21 open reading frame 55	0.103432015
PUS7	null	PUS7	pseudouridylate synthase 7 homolog (S. cerevisiae)	0.10340683
LOC124976	null	LOC124976	-	0.10322588
ATXN7L1	null	ATXN7L1	ataxin 7-like 1	0.10316688
ATP1A1	null	ATP1A1	ATPase, Na+/K+ transporting, alpha 1 polypeptide	0.103027195
C5ORF4	null	C5ORF4	chromosome 5 open reading frame 4	0.10284421
MARVELD2	null	MARVELD2	MARVEL domain containing 2	0.10273739
TAF1C	null	TAF1C	TATA box binding protein (TBP)-associated factor, RNA polymerase I, C, 110kDa	0.10266443
ARS2	null	ARS2	-	0.10255923
ASTE1	null	ASTE1	asteroid homolog 1 (Drosophila)	0.1019272
TUBA6	null	TUBA6	tubulin, alpha 6	0.10128471
C8ORF53	null	C8ORF53	chromosome 8 open reading frame 53	0.101242654
RSC1A1	null	RSC1A1	regulatory solute carrier protein, family 1, member 1	0.10105491
LOC641522	null	LOC641522	-	0.1009756
LOC145757	null	LOC145757	-	0.1008428
RP6-213H19.2	null	null	null	0.10064621
PDPK1	null	PDPK1	3-phosphoinositide dependent protein kinase-1	0.10058327
ITPR2	null	ITPR2	inositol 1,4,5-triphosphate receptor, type 2	0.10027993
C2ORF38	null	C2ORF38	chromosome 2 open reading frame 38	0.10015857
FAM82C	null	FAM82C	family with sequence similarity 82, member C	0.09999135
GCN1L1	null	GCN1L1	GCN1 general control of amino-acid synthesis 1-like 1 (yeast)	0.0998593
MRPL53	null	MRPL53	mitochondrial ribosomal protein L53	0.099737324
SRD5A1	null	SRD5A1	steroid-5-alpha-reductase, alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1)	0.09959627
EPN1	null	EPN1	epsin 1	0.0995476
CBLB	null	CBLB	Cas-Br-M (murine) ecotropic retroviral transforming sequence b	0.09917958
CYP27B1	null	CYP27B1	cytochrome P450, family 27, subfamily B, polypeptide 1	0.09916522
ZNF420	null	ZNF420	zinc finger protein 420	0.0990178
LOC221946	null	LOC221946	-	0.09896764
ZNF611	null	ZNF611	zinc finger protein 611	0.09871871
NOMO2	null	NOMO2	NODAL modulator 2	0.098648086
LOC158257	null	LOC158257	-	0.09858552
EPC2	null	EPC2	enhancer of polycomb homolog 2 (Drosophila)	0.09856936
JUN	null	JUN	jun oncogene	0.09846587
TNR	null	TNR	tenascin R (restrictin, janusin)	0.09834777
RRN3	null	RRN3	RRN3 RNA polymerase I transcription factor homolog (S. cerevisiae)	0.09825327
UBE2O	null	UBE2O	ubiquitin-conjugating enzyme E2O	0.09803324
LOC642176 /// LOC643	null	null	null	0.09765878
MUC12	null	MUC12	mucin 12, cell surface associated	0.09728754
MDH2	null	MDH2	malate dehydrogenase 2, NAD (mitochondrial)	0.09711996
C19ORF2	null	C19ORF2	chromosome 19 open reading frame 2	0.09673691
RHOC	null	RHOC	ras homolog gene family, member C	0.09672092
EDG8	null	EDG8	endothelial differentiation, sphingolipid G-protein-coupled receptor, 8	0.096503034
SRP9	null	SRP9	signal recognition particle 9kDa	0.09636241
ZNF259	null	ZNF259	zinc finger protein 259	0.09628583
SMARCC2	null	SMARCC2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	0.096171565
OSR2	null	OSR2	odd-skipped related 2 (Drosophila)	0.096130066
DKFZP781N1041	null	DKFZP781N1041	-	0.096026726
RLTPR	null	RLTPR	-	0.095856845
ZFR	null	ZFR	zinc finger RNA binding protein	0.095810756
PVRIG	null	PVRIG	poliovirus receptor related immunoglobulin domain containing	0.0955906
LOC112703	null	LOC112703	-	0.095301256
ARPP-19	null	ARPP-19	-	0.095194265
ZFY	null	ZFY	zinc finger protein, Y-linked	0.09507201
LSM8	null	LSM8	LSM8 homolog, U6 small nuclear RNA associated (S. cerevisiae)	0.09493704
GVIN1	null	GVIN1	GTPase, very large interferon inducible 1	0.094696574
C16ORF3	null	C16ORF3	chromosome 16 open reading frame 3	0.09467056
LOC121952	null	LOC121952	-	0.09382975
TSC1	null	TSC1	tuberous sclerosis 1	0.09372034
DLEU1	null	DLEU1	deleted in lymphocytic leukemia, 1	0.093359634
LOC55565	null	LOC55565	-	0.093335204
IGFBP2	null	IGFBP2	insulin-like growth factor binding protein 2, 36kDa	0.09305791
LOC56902	null	LOC56902	-	0.092760146
PBX2	null	PBX2	pre-B-cell leukemia transcription factor 2	0.09263514
EDEM1	null	EDEM1	ER degradation enhancer, mannosidase alpha-like 1	0.09250293
K-ALPHA-1	null	K-ALPHA-1	-	0.09246385
PRKD2	null	PRKD2	protein kinase D2	0.09245006
AFF2	null	AFF2	AF4/FMR2 family, member 2	0.09226275
GDEP	null	GDEP	-	0.09208052
LOC441061	null	LOC441061	-	0.09200896
CENTA2	null	CENTA2	centaurin, alpha 2	0.09195305
LRFN3	null	LRFN3	leucine rich repeat and fibronectin type III domain containing 3	0.09194382
CCNL1	null	CCNL1	cyclin L1	0.091900036
DKC1	null	DKC1	dyskeratosis congenita 1, dyskerin	0.0918652
SYNJ2	null	SYNJ2	synaptojanin 2	0.09170416
RPS4X	null	RPS4X	ribosomal protein S4, X-linked	0.09163628
HEL308	null	HEL308	-	0.09158611
CYB5B	null	CYB5B	cytochrome b5 type B (outer mitochondrial membrane)	0.09148028
DCUN1D1	null	DCUN1D1	DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae)	0.09147997
IL18BP	null	IL18BP	interleukin 18 binding protein	0.09125055
MGC11102	null	MGC11102	-	0.09120178
TRIM65	null	TRIM65	tripartite motif-containing 65	0.091168694
KIAA0513	null	KIAA0513	KIAA0513	0.09107502
LOC149692	null	LOC149692	-	0.09059517
LOC647763	null	null	null	0.09045261
DKFZP451B082	null	DKFZP451B082	-	0.0902045
PRKAA1	null	PRKAA1	protein kinase, AMP-activated, alpha 1 catalytic subunit	0.089711145
NALP14	null	NALP14	NACHT, leucine rich repeat and PYD containing 14	0.08959405
DIP2A	null	DIP2A	DIP2 disco-interacting protein 2 homolog A (Drosophila)	0.08937805
TMEM38B	null	TMEM38B	transmembrane protein 38B	0.08928477
LOC284422	null	LOC284422	-	0.08920371
RP3-402G11.12	null	null	null	0.08912056
PGM2	null	PGM2	phosphoglucomutase 2	0.08910597
CDCA3	null	CDCA3	cell division cycle associated 3	0.088831045
UQCRC2	null	UQCRC2	ubiquinol-cytochrome c reductase core protein II	0.088595964
MC4R	null	MC4R	melanocortin 4 receptor	0.0885936
HIST1H4A	null	HIST1H4A	histone cluster 1, H4a	0.08852401
C20ORF4	null	C20ORF4	chromosome 20 open reading frame 4	0.08841324
NDUFS3	null	NDUFS3	NADH dehydrogenase (ubiquinone) Fe-S protein 3, 30kDa (NADH-coenzyme Q reductase)	0.08816954
BAT3	null	BAT3	HLA-B associated transcript 3	0.088109225
SNORA72	null	SNORA72	small nucleolar RNA, H/ACA box 72	0.08790158
PLIN	null	PLIN	perilipin	0.087852664
FKHL18	null	FKHL18	forkhead-like 18 (Drosophila)	0.08783107
LOC199800	null	LOC199800	-	0.08776917
IRF7	null	IRF7	interferon regulatory factor 7	0.08767753
ODC1	null	ODC1	ornithine decarboxylase 1	0.087542675
