NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
ASCL1	null	ASCL1	achaete-scute complex-like 1 (Drosophila)	1.410328
CMAH	null	CMAH	cytidine monophosphate-N-acetylneuraminic acid hydroxylase (CMP-N-acetylneuraminate monooxygenase)	1.410148
SPATA7	null	SPATA7	spermatogenesis associated 7	1.4081056
TCAP	null	TCAP	titin-cap (telethonin)	1.408
TOMM34	null	TOMM34	translocase of outer mitochondrial membrane 34	1.4071773
ZNF777	null	ZNF777	zinc finger protein 777	1.405771
CYBASC3	null	CYBASC3	cytochrome b, ascorbate dependent 3	1.4057136
CEECAM1	null	CEECAM1	cerebral endothelial cell adhesion molecule 1	1.4051714
USP40	null	USP40	ubiquitin specific peptidase 40	1.4045864
FYCO1	null	FYCO1	FYVE and coiled-coil domain containing 1	1.4044163
PDE7A	null	PDE7A	phosphodiesterase 7A	1.403042
PEX6	null	PEX6	peroxisomal biogenesis factor 6	1.4010174
LRRC37B	null	LRRC37B	leucine rich repeat containing 37B	1.4003445
BMF	null	BMF	Bcl2 modifying factor	1.3997669
DSP	null	DSP	desmoplakin	1.3992684
C19ORF25	null	C19ORF25	chromosome 19 open reading frame 25	1.3991795
SOD3	null	SOD3	superoxide dismutase 3, extracellular	1.3985442
LOC286044	null	LOC286044	-	1.3982022
ZNF138	null	ZNF138	zinc finger protein 138	1.3980492
PRDM6	null	PRDM6	PR domain containing 6	1.3979529
NDUFS8	null	NDUFS8	NADH dehydrogenase (ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase)	1.3972398
CALCR	null	CALCR	calcitonin receptor	1.397017
SIX4	null	SIX4	sine oculis homeobox homolog 4 (Drosophila)	1.3942738
KIAA0241	null	KIAA0241	KIAA0241	1.3937902
LOC552889	null	LOC552889	-	1.3935826
KIAA0391	null	KIAA0391	KIAA0391	1.3916498
MYCL1	null	MYCL1	v-myc myelocytomatosis viral oncogene homolog 1, lung carcinoma derived (avian)	1.3915399
LOC400723 /// LOC400	null	null	null	1.3913765
PDCD4	null	PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)	1.3909882
C20ORF134	null	C20ORF134	chromosome 20 open reading frame 134	1.3900653
ZNF442	null	ZNF442	zinc finger protein 442	1.3894318
COLQ	null	COLQ	collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase	1.3876603
PRR11	null	PRR11	proline rich 11	1.3871502
C8ORF38	null	C8ORF38	chromosome 8 open reading frame 38	1.386818
TRIB3	null	TRIB3	tribbles homolog 3 (Drosophila)	1.3865393
LOC201229	null	LOC201229	-	1.385836
S100A16	null	S100A16	S100 calcium binding protein A16	1.3850433
MGC3032	null	MGC3032	-	1.3849372
SETD6	null	SETD6	SET domain containing 6	1.3847836
PHLPP	null	PHLPP	PH domain and leucine rich repeat protein phosphatase	1.3842442
RABEP2 /// LOC652743	null	null	null	1.3838574
CTA-250D10.11	null	null	null	1.3836218
MARCKS	null	MARCKS	myristoylated alanine-rich protein kinase C substrate	1.3825344
MDS032	null	MDS032	-	1.3822005
FNBP1L	null	FNBP1L	formin binding protein 1-like	1.3820287
SLC1A1	null	SLC1A1	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1	1.3814431
ZSWIM4	null	ZSWIM4	zinc finger, SWIM-type containing 4	1.3790675
INADL	null	INADL	InaD-like (Drosophila)	1.3786972
MARVELD2	null	MARVELD2	MARVEL domain containing 2	1.3777624
CD24	null	CD24	CD24 molecule	1.3773109
UCKL1	null	UCKL1	uridine-cytidine kinase 1-like 1	1.3771199
DDX27	null	DDX27	DEAD (Asp-Glu-Ala-Asp) box polypeptide 27	1.3766599
SNX25	null	SNX25	sorting nexin 25	1.3757414
FAM19A2	null	FAM19A2	family with sequence similarity 19 (chemokine (C-C motif)-like), member A2	1.3752764
CORO1B	null	CORO1B	coronin, actin binding protein, 1B	1.3750497
SPATA17	null	SPATA17	spermatogenesis associated 17	1.3742987
RARA	null	RARA	retinoic acid receptor, alpha	1.373203
ING5 /// LOC653066 /	null	null	null	1.3726482
ZNF785	null	ZNF785	zinc finger protein 785	1.3713969
DKFZP313A2432	null	DKFZP313A2432	-	1.37116
LOC285178	null	LOC285178	-	1.3707697
MGC16142	null	MGC16142	-	1.3699701
ZNF79	null	ZNF79	zinc finger protein 79	1.3695978
ZNF71	null	ZNF71	zinc finger protein 71	1.3689013
LOC285908	null	LOC285908	-	1.3684201
FBXW8	null	FBXW8	F-box and WD-40 domain protein 8	1.3683796
ADAMTS10	null	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif, 10	1.3671453
KCTD1	null	KCTD1	potassium channel tetramerisation domain containing 1	1.3667843
L2HGDH	null	L2HGDH	L-2-hydroxyglutarate dehydrogenase	1.3657385
LIG3	null	LIG3	ligase III, DNA, ATP-dependent	1.3650013
MALAT1	null	MALAT1	metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA)	1.363543
TRAPPC6B	null	TRAPPC6B	trafficking protein particle complex 6B	1.3613088
DMPK	null	DMPK	dystrophia myotonica-protein kinase	1.361231
CD24 /// LOC647456	null	null	null	1.3606648
HOMER2	null	HOMER2	homer homolog 2 (Drosophila)	1.36062
FLJ35348	null	FLJ35348	-	1.3596491
FLJ20054	null	FLJ20054	-	1.3590347
TMED6	null	TMED6	transmembrane emp24 protein transport domain containing 6	1.3579195
SCYL1	null	SCYL1	SCY1-like 1 (S. cerevisiae)	1.3578008
KIF13B	null	KIF13B	kinesin family member 13B	1.3577752
KNTC1	null	KNTC1	kinetochore associated 1	1.3559918
C1ORF182	null	C1ORF182	chromosome 1 open reading frame 182	1.3559647
CYP11B2	null	CYP11B2	cytochrome P450, family 11, subfamily B, polypeptide 2	1.3554236
CACNB3	null	CACNB3	calcium channel, voltage-dependent, beta 3 subunit	1.35477
C10ORF33	null	C10ORF33	chromosome 10 open reading frame 33	1.3547032
C18ORF19	null	C18ORF19	chromosome 18 open reading frame 19	1.3536072
C14ORF162	null	C14ORF162	chromosome 14 open reading frame 162	1.3533487
ANKRD10	null	ANKRD10	ankyrin repeat domain 10	1.3530442
OTUD7A	null	OTUD7A	OTU domain containing 7A	1.3522025
MAP3K7IP3	null	MAP3K7IP3	mitogen-activated protein kinase kinase kinase 7 interacting protein 3	1.3515177
TIMELESS	null	TIMELESS	timeless homolog (Drosophila)	1.3514774
FLJ38596	null	FLJ38596	-	1.3504733
CCNE2	null	CCNE2	cyclin E2	1.3503678
FLJ12529	null	FLJ12529	-	1.349996
CNTD1	null	CNTD1	cyclin N-terminal domain containing 1	1.3490348
BCL2L11	null	BCL2L11	BCL2-like 11 (apoptosis facilitator)	1.3489724
SAC3D1	null	SAC3D1	SAC3 domain containing 1	1.3482941
TMEM45B	null	TMEM45B	transmembrane protein 45B	1.3481365
MYCN	null	MYCN	v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)	1.3475302
PPP2R2B	null	PPP2R2B	protein phosphatase 2 (formerly 2A), regulatory subunit B (PR 52), beta isoform	1.3462912
MGC39715	null	MGC39715	-	1.3462378
ZNF425	null	ZNF425	zinc finger protein 425	1.346097
SEL1L	null	SEL1L	sel-1 suppressor of lin-12-like (C. elegans)	1.3459966
EME1	null	EME1	essential meiotic endonuclease 1 homolog 1 (S. pombe)	1.3452686
ZNF264	null	ZNF264	zinc finger protein 264	1.3447849
TAPBPL	null	TAPBPL	TAP binding protein-like	1.3444111
DENND1A	null	DENND1A	DENN/MADD domain containing 1A	1.343726
RBM18	null	RBM18	RNA binding motif protein 18	1.3428261
CYP4B1	null	CYP4B1	cytochrome P450, family 4, subfamily B, polypeptide 1	1.3424767
CCNT2	null	CCNT2	cyclin T2	1.3424637
RPS6KL1	null	RPS6KL1	ribosomal protein S6 kinase-like 1	1.3416746
CELSR1	null	CELSR1	cadherin, EGF LAG seven-pass G-type receptor 1 (flamingo homolog, Drosophila)	1.3414346
KLF7	null	KLF7	Kruppel-like factor 7 (ubiquitous)	1.3403608
TMEM118	null	TMEM118	transmembrane protein 118	1.3393595
MGC18216	null	MGC18216	-	1.3389635
C14ORF108	null	C14ORF108	chromosome 14 open reading frame 108	1.3383514
NOD9	null	NOD9	-	1.337683
C7ORF24	null	C7ORF24	chromosome 7 open reading frame 24	1.3373636
NDUFA8	null	NDUFA8	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8, 19kDa	1.3373009
MLL3	null	MLL3	myeloid/lymphoid or mixed-lineage leukemia 3	1.337034
C20ORF199	null	C20ORF199	chromosome 20 open reading frame 199	1.3368628
C3ORF59	null	C3ORF59	chromosome 3 open reading frame 59	1.3361351
GDF5	null	GDF5	growth differentiation factor 5 (cartilage-derived morphogenetic protein-1)	1.3350757
ZNF625	null	ZNF625	zinc finger protein 625	1.3343675
NEK9	null	NEK9	NIMA (never in mitosis gene a)- related kinase 9	1.3343574
MOSPD2	null	MOSPD2	motile sperm domain containing 2	1.332714
ACPP	null	ACPP	acid phosphatase, prostate	1.3325065
ZNF92	null	ZNF92	zinc finger protein 92	1.3323419
U2AF1L4	null	U2AF1L4	U2 small nuclear RNA auxiliary factor 1-like 4	1.3317708
RIBC2	null	RIBC2	RIB43A domain with coiled-coils 2	1.3316602
HIST1H2BD	null	HIST1H2BD	histone cluster 1, H2bd	1.330652
ZYG11BL	null	ZYG11BL	zyg-11 homolog B (C. elegans)-like	1.3297702
C18ORF45	null	C18ORF45	chromosome 18 open reading frame 45	1.3297611
GRAMD1C	null	GRAMD1C	GRAM domain containing 1C	1.3291286
VPS41	null	VPS41	vacuolar protein sorting 41 (yeast)	1.3283967
PALM	null	PALM	paralemmin	1.3282111
KCTD15	null	KCTD15	potassium channel tetramerisation domain containing 15	1.3280798
KIAA1919	null	KIAA1919	KIAA1919	1.3266515
LOC158402	null	LOC158402	-	1.326505
CASP3	null	CASP3	caspase 3, apoptosis-related cysteine peptidase	1.3263073
ASTE1	null	ASTE1	asteroid homolog 1 (Drosophila)	1.3259938
RAVER1	null	RAVER1	ribonucleoprotein, PTB-binding 1	1.3253046
DIP	null	DIP	-	1.3250631
TJP3	null	TJP3	tight junction protein 3 (zona occludens 3)	1.3243749
PIK4CA	null	PIK4CA	phosphatidylinositol 4-kinase, catalytic, alpha polypeptide	1.3238523
KIAA1344	null	KIAA1344	KIAA1344	1.3235744
MSH5 /// C6ORF26	null	null	null	1.323432
CHD7	null	CHD7	chromodomain helicase DNA binding protein 7	1.3221763
C1QTNF3	null	C1QTNF3	C1q and tumor necrosis factor related protein 3	1.3214529
BPIL1	null	BPIL1	bactericidal/permeability-increasing protein-like 1	1.3211285
CMTM4	null	CMTM4	CKLF-like MARVEL transmembrane domain containing 4	1.3203212
TIA1	null	TIA1	TIA1 cytotoxic granule-associated RNA binding protein	1.3201956
FLJ14712	null	FLJ14712	-	1.3199513
MAPKAP1	null	MAPKAP1	mitogen-activated protein kinase associated protein 1	1.3195721
FBXO6	null	FBXO6	F-box protein 6	1.3195498
AGXT	null	AGXT	alanine-glyoxylate aminotransferase (oxalosis I; hyperoxaluria I; glycolicaciduria; serine-pyruvate aminotransferase)	1.3185145
KIAA0492	null	KIAA0492	-	1.318281
GLUD2	null	GLUD2	glutamate dehydrogenase 2	1.3179026
EXDL2	null	EXDL2	exonuclease 3'-5' domain-like 2	1.3176657
PCSK1N	null	PCSK1N	proprotein convertase subtilisin/kexin type 1 inhibitor	1.3167655
MCM7	null	MCM7	MCM7 minichromosome maintenance deficient 7 (S. cerevisiae)	1.3166013
GGTL3	null	GGTL3	gamma-glutamyltransferase-like 3	1.3151144
PLA2G4F	null	PLA2G4F	phospholipase A2, group IVF	1.314103
KIAA0738	null	KIAA0738	-	1.3138378
HDHD2	null	HDHD2	haloacid dehalogenase-like hydrolase domain containing 2	1.3136817
LYZ /// LILRB1	null	null	null	1.3135846
ZNF12	null	ZNF12	zinc finger protein 12	1.3132133
MCCC2	null	MCCC2	methylcrotonoyl-Coenzyme A carboxylase 2 (beta)	1.3131114
CIRBP	null	CIRBP	cold inducible RNA binding protein	1.312575
XRCC2	null	XRCC2	X-ray repair complementing defective repair in Chinese hamster cells 2	1.311423
APOLD1	null	APOLD1	apolipoprotein L domain containing 1	1.3113338
TOR2A	null	TOR2A	torsin family 2, member A	1.3110715
ZNF680	null	ZNF680	zinc finger protein 680	1.3095925
RGL2	null	RGL2	ral guanine nucleotide dissociation stimulator-like 2	1.3095086
KIAA0415	null	KIAA0415	-	1.3084003
SLC6A3	null	SLC6A3	solute carrier family 6 (neurotransmitter transporter, dopamine), member 3	1.3072927
DKFZP564O0523	null	DKFZP564O0523	-	1.3053714
ZNF623	null	ZNF623	zinc finger protein 623	1.3045281
PSMD5	null	PSMD5	proteasome (prosome, macropain) 26S subunit, non-ATPase, 5	1.3039082
NGDN	null	NGDN	neuroguidin, EIF4E binding protein	1.3037
ZNF100	null	ZNF100	zinc finger protein 100	1.3033978
C9ORF114	null	C9ORF114	chromosome 9 open reading frame 114	1.303202
R3HDM2	null	R3HDM2	R3H domain containing 2	1.3030993
LOC91548	null	LOC91548	-	1.3028759
RNF138	null	RNF138	ring finger protein 138	1.3020842
QTRT1	null	QTRT1	queuine tRNA-ribosyltransferase 1 (tRNA-guanine transglycosylase)	1.3020353
PDCL	null	PDCL	phosducin-like	1.3020318
PODXL	null	PODXL	podocalyxin-like	1.3017744
FABP2	null	FABP2	fatty acid binding protein 2, intestinal	1.3010383
GOLGA2	null	GOLGA2	golgi autoantigen, golgin subfamily a, 2	1.3005471
KIAA1276	null	KIAA1276	-	1.3005198
MATK	null	MATK	megakaryocyte-associated tyrosine kinase	1.3004403
LOC283278	null	LOC283278	-	1.2999258
PLAC2	null	PLAC2	placenta-specific 2	1.2995688
TMSL8	null	TMSL8	thymosin-like 8	1.2995231
APOBEC3A	null	APOBEC3A	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3A	1.2987431
ZNF282	null	ZNF282	zinc finger protein 282	1.2986364
RAB9	null	RAB9	RAB9, member RAS oncogene family	1.298526
KIAA1430	null	KIAA1430	KIAA1430	1.2981911
LOC653080	null	LOC653080	-	1.298053
NDNL2	null	NDNL2	necdin-like 2	1.2963673
FOXP2	null	FOXP2	forkhead box P2	1.2950058
PUS7	null	PUS7	pseudouridylate synthase 7 homolog (S. cerevisiae)	1.2945044
GGT1	null	GGT1	gamma-glutamyltransferase 1	1.2943355
IGSF4C	null	IGSF4C	immunoglobulin superfamily, member 4C	1.2931794
TMEM140	null	TMEM140	transmembrane protein 140	1.2914687
CXXC5	null	CXXC5	CXXC finger 5	1.2912284
LOC388312 /// LOC641	null	null	null	1.2907919
C5ORF33	null	C5ORF33	chromosome 5 open reading frame 33	1.2887981
SLC25A25	null	SLC25A25	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 25	1.2860882
FEM1B	null	FEM1B	fem-1 homolog b (C. elegans)	1.2854759
SOCS2	null	SOCS2	suppressor of cytokine signaling 2	1.2850034
KIDINS220	null	KIDINS220	-	1.2847363
PDHA1	null	PDHA1	pyruvate dehydrogenase (lipoamide) alpha 1	1.2843579
LASS6	null	LASS6	LAG1 homolog, ceramide synthase 6 (S. cerevisiae)	1.2843256
PODXL2	null	PODXL2	podocalyxin-like 2	1.2833158
LOC642169 /// LOC643	null	null	null	1.2828043
TNNI3K	null	TNNI3K	TNNI3 interacting kinase	1.2823737
CCDC40	null	CCDC40	coiled-coil domain containing 40	1.2806041
HS1BP3	null	HS1BP3	HCLS1 binding protein 3	1.2802205
IHPK2	null	IHPK2	inositol hexaphosphate kinase 2	1.2782818
TTC21B	null	TTC21B	tetratricopeptide repeat domain 21B	1.2773325
SMTNL2	null	SMTNL2	smoothelin-like 2	1.2764329
DGKZ	null	DGKZ	diacylglycerol kinase, zeta 104kDa	1.2756525
C22ORF27	null	C22ORF27	chromosome 22 open reading frame 27	1.274214
C6ORF96	null	C6ORF96	chromosome 6 open reading frame 96	1.2736473
GPR146	null	GPR146	G protein-coupled receptor 146	1.2735976
C8ORF37	null	C8ORF37	chromosome 8 open reading frame 37	1.2732543
ZNF574	null	ZNF574	zinc finger protein 574	1.2728374
PLCXD1	null	PLCXD1	phosphatidylinositol-specific phospholipase C, X domain containing 1	1.2712487
EGLN3	null	EGLN3	egl nine homolog 3 (C. elegans)	1.2709455
NUDCD3	null	NUDCD3	NudC domain containing 3	1.2708474
C17ORF28	null	C17ORF28	chromosome 17 open reading frame 28	1.270725
CUL4A	null	CUL4A	cullin 4A	1.270584
FAM98C	null	FAM98C	family with sequence similarity 98, member C	1.2692236
PSAT1	null	PSAT1	phosphoserine aminotransferase 1	1.2674351
ZCCHC3	null	ZCCHC3	zinc finger, CCHC domain containing 3	1.2664483
FLJ39378	null	FLJ39378	-	1.264207
LOC254099	null	LOC254099	-	1.2641373
ZNF228	null	ZNF228	zinc finger protein 228	1.2639508
INCENP	null	INCENP	inner centromere protein antigens 135/155kDa	1.2638376
REPIN1	null	REPIN1	replication initiator 1	1.2636805
CFHR4	null	CFHR4	complement factor H-related 4	1.2628781
EFNA3	null	EFNA3	ephrin-A3	1.2626678
ZNF253	null	ZNF253	zinc finger protein 253	1.2625896
GBP2	null	GBP2	guanylate binding protein 2, interferon-inducible	1.2624772
ZNF664	null	ZNF664	zinc finger protein 664	1.2622291
ZNF518	null	ZNF518	zinc finger protein 518	1.2615199
ADPRHL1	null	ADPRHL1	ADP-ribosylhydrolase like 1	1.2601166
PKN1	null	PKN1	protein kinase N1	1.2592256
LOC142937	null	LOC142937	-	1.2586854
LMCD1	null	LMCD1	LIM and cysteine-rich domains 1	1.258488
NRL	null	NRL	neural retina leucine zipper	1.2565345
PPEF2	null	PPEF2	protein phosphatase, EF-hand calcium binding domain 2	1.2556893
CCDC57	null	CCDC57	coiled-coil domain containing 57	1.2554189
ZFYVE21	null	ZFYVE21	zinc finger, FYVE domain containing 21	1.2534735
DIO3	null	DIO3	deiodinase, iodothyronine, type III	1.2528772
GALNTL4	null	GALNTL4	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 4	1.2521647
FLJ21438	null	FLJ21438	-	1.2520399
CHCHD8	null	CHCHD8	coiled-coil-helix-coiled-coil-helix domain containing 8	1.2520205
CHST8	null	CHST8	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 8	1.2512181
LOC283335	null	LOC283335	-	1.2511792
DDX28	null	DDX28	DEAD (Asp-Glu-Ala-Asp) box polypeptide 28	1.2500292
TBC1D13	null	TBC1D13	TBC1 domain family, member 13	1.2495245
GNL3L	null	GNL3L	guanine nucleotide binding protein-like 3 (nucleolar)-like	1.2491748
C8ORF30A	null	C8ORF30A	chromosome 8 open reading frame 30A	1.2490758
C8ORF44	null	C8ORF44	chromosome 8 open reading frame 44	1.2488825
TTC5	null	TTC5	tetratricopeptide repeat domain 5	1.248508
CRYM	null	CRYM	crystallin, mu	1.2482982
AKT1	null	AKT1	v-akt murine thymoma viral oncogene homolog 1	1.248205
CCDC16	null	CCDC16	coiled-coil domain containing 16	1.2461363
BIRC1 /// LOC653371	null	null	null	1.2458025
JMJD1A	null	JMJD1A	jumonji domain containing 1A	1.2451104
RNF180	null	RNF180	ring finger protein 180	1.2445391
FBP2	null	FBP2	fructose-1,6-bisphosphatase 2	1.2442094
FLJ36874	null	FLJ36874	-	1.243799
CCDC121	null	CCDC121	coiled-coil domain containing 121	1.242895
FLJ25410	null	FLJ25410	-	1.2426811
RP9	null	RP9	retinitis pigmentosa 9 (autosomal dominant)	1.2424988
APEX1	null	APEX1	APEX nuclease (multifunctional DNA repair enzyme) 1	1.2411805
FBXO4	null	FBXO4	F-box protein 4	1.2401973
C8ORF42	null	C8ORF42	chromosome 8 open reading frame 42	1.2401011
PDIA2	null	PDIA2	protein disulfide isomerase family A, member 2	1.2400966
MTA1	null	MTA1	metastasis associated 1	1.24009
CMTM8	null	CMTM8	CKLF-like MARVEL transmembrane domain containing 8	1.239787
PPAN	null	PPAN	peter pan homolog (Drosophila)	1.2397649
WDR23	null	WDR23	WD repeat domain 23	1.2383137
GPR22	null	GPR22	G protein-coupled receptor 22	1.2371796
CSE1L	null	CSE1L	CSE1 chromosome segregation 1-like (yeast)	1.2370158
PPP2R4	null	PPP2R4	protein phosphatase 2A, regulatory subunit B' (PR 53)	1.2365737
ERBB4	null	ERBB4	v-erb-a erythroblastic leukemia viral oncogene homolog 4 (avian)	1.2360656
SPINT2	null	SPINT2	serine peptidase inhibitor, Kunitz type, 2	1.235625
TFB2M	null	TFB2M	transcription factor B2, mitochondrial	1.2349257
CACNA1D	null	CACNA1D	calcium channel, voltage-dependent, L type, alpha 1D subunit	1.234814
PPP2R3B	null	PPP2R3B	protein phosphatase 2 (formerly 2A), regulatory subunit B'', beta	1.2340765
OFD1	null	OFD1	oral-facial-digital syndrome 1	1.2333894
ETV2	null	ETV2	ets variant gene 2	1.2333392
MRPS35	null	MRPS35	mitochondrial ribosomal protein S35	1.2332255
ZNF491	null	ZNF491	zinc finger protein 491	1.2328405
RNF165	null	RNF165	ring finger protein 165	1.2328111
GPC6	null	GPC6	glypican 6	1.2317348
C1ORF172	null	C1ORF172	chromosome 1 open reading frame 172	1.2299517
ZNF629	null	ZNF629	zinc finger protein 629	1.229836
PPOX	null	PPOX	protoporphyrinogen oxidase	1.2291951
CLU	null	CLU	clusterin	1.2289573
MCTP2	null	MCTP2	multiple C2 domains, transmembrane 2	1.2258031
CCDC52	null	CCDC52	coiled-coil domain containing 52	1.2253239
CDC42EP2	null	CDC42EP2	CDC42 effector protein (Rho GTPase binding) 2	1.2241268
NNT	null	NNT	nicotinamide nucleotide transhydrogenase	1.2230418
DUS4L	null	DUS4L	dihydrouridine synthase 4-like (S. cerevisiae)	1.2225997
IGSF3	null	IGSF3	immunoglobulin superfamily, member 3	1.2220927
NR4A1	null	NR4A1	nuclear receptor subfamily 4, group A, member 1	1.221864
RP11-82K18.3	null	RP11-82K18.3	-	1.2217273
SIGLEC8	null	SIGLEC8	sialic acid binding Ig-like lectin 8	1.2214155
GCDH	null	GCDH	glutaryl-Coenzyme A dehydrogenase	1.2211884
ST7	null	ST7	suppression of tumorigenicity 7	1.2199291
LOC221955	null	null	null	1.2193654
C18ORF22	null	C18ORF22	chromosome 18 open reading frame 22	1.2191435
CD164	null	CD164	CD164 molecule, sialomucin	1.2160221
TBX10	null	TBX10	T-box 10	1.2158356
TECTA	null	TECTA	tectorin alpha	1.215797
C14ORF124	null	C14ORF124	chromosome 14 open reading frame 124	1.2155288
TAF10	null	TAF10	TAF10 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 30kDa	1.2146237
ZNF646	null	ZNF646	zinc finger protein 646	1.2143027
SYTL1	null	SYTL1	synaptotagmin-like 1	1.2136887
LOC90580	null	null	null	1.2135041
PXDN	null	PXDN	peroxidasin homolog (Drosophila)	1.2130842
KIAA0953	null	KIAA0953	KIAA0953	1.2123697
LOC441244 /// LOC641	null	null	null	1.2120397
GMPR2	null	GMPR2	guanosine monophosphate reductase 2	1.2115366
TRIM73	null	TRIM73	tripartite motif-containing 73	1.2110492
UBE2D4	null	UBE2D4	ubiquitin-conjugating enzyme E2D 4 (putative)	1.2096767
NSBP1	null	NSBP1	nucleosomal binding protein 1	1.2093989
CAPN3	null	CAPN3	calpain 3, (p94)	1.2093449
CD276	null	CD276	CD276 molecule	1.2084433
RPL39L	null	RPL39L	ribosomal protein L39-like	1.2082658
SLC6A8 /// SLC6A10P	null	null	null	1.208123
TMCC1	null	TMCC1	transmembrane and coiled-coil domain family 1	1.2070041
DKFZP761H1710 /// LO	null	null	null	1.2060171
TCF3	null	TCF3	transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)	1.205675
KIAA0040	null	KIAA0040	KIAA0040	1.2055572
